model_type,curve,x_value,y_value
hist_gradient_boosting,PR,0.34532374100719426,0.9411764705882353
hist_gradient_boosting,PR,0.3381294964028777,0.94
hist_gradient_boosting,PR,0.33093525179856115,0.9387755102040817
hist_gradient_boosting,PR,0.3237410071942446,0.9375
hist_gradient_boosting,PR,0.31654676258992803,0.9361702127659575
hist_gradient_boosting,PR,0.31654676258992803,0.9565217391304348
hist_gradient_boosting,PR,0.30935251798561153,0.9555555555555556
hist_gradient_boosting,PR,0.302158273381295,0.9545454545454546
hist_gradient_boosting,PR,0.2949640287769784,0.9534883720930233
hist_gradient_boosting,PR,0.28776978417266186,0.9523809523809523
hist_gradient_boosting,PR,0.2805755395683453,0.9512195121951219
hist_gradient_boosting,PR,0.2733812949640288,0.95
hist_gradient_boosting,PR,0.26618705035971224,0.9487179487179487
hist_gradient_boosting,PR,0.2589928057553957,0.9473684210526315
hist_gradient_boosting,PR,0.2517985611510791,0.9459459459459459
hist_gradient_boosting,PR,0.2446043165467626,0.9444444444444444
hist_gradient_boosting,PR,0.2446043165467626,0.9714285714285714
hist_gradient_boosting,PR,0.23741007194244604,0.9705882352941176
hist_gradient_boosting,PR,0.2302158273381295,0.9696969696969697
hist_gradient_boosting,PR,0.22302158273381295,0.96875
hist_gradient_boosting,PR,0.2158273381294964,0.967741935483871
hist_gradient_boosting,PR,0.20863309352517986,0.9666666666666667
hist_gradient_boosting,PR,0.2014388489208633,0.9655172413793104
hist_gradient_boosting,PR,0.19424460431654678,0.9642857142857143
hist_gradient_boosting,PR,0.18705035971223022,0.9629629629629629
hist_gradient_boosting,PR,0.17985611510791366,0.9615384615384616
hist_gradient_boosting,PR,0.17266187050359713,0.96
hist_gradient_boosting,PR,0.16546762589928057,0.9583333333333334
hist_gradient_boosting,PR,0.15827338129496402,0.9565217391304348
hist_gradient_boosting,PR,0.1510791366906475,0.9545454545454546
hist_gradient_boosting,PR,0.14388489208633093,0.9523809523809523
hist_gradient_boosting,PR,0.1366906474820144,0.95
hist_gradient_boosting,PR,0.12949640287769784,0.9473684210526315
hist_gradient_boosting,PR,0.1223021582733813,0.9444444444444444
hist_gradient_boosting,PR,0.11510791366906475,0.9411764705882353
hist_gradient_boosting,PR,0.1079136690647482,0.9375
hist_gradient_boosting,PR,0.10071942446043165,0.9333333333333333
hist_gradient_boosting,PR,0.09352517985611511,0.9285714285714286
hist_gradient_boosting,PR,0.09352517985611511,1.0
hist_gradient_boosting,PR,0.08633093525179857,1.0
hist_gradient_boosting,PR,0.07913669064748201,1.0
hist_gradient_boosting,PR,0.07194244604316546,1.0
hist_gradient_boosting,PR,0.06474820143884892,1.0
hist_gradient_boosting,PR,0.05755395683453238,1.0
hist_gradient_boosting,PR,0.050359712230215826,1.0
hist_gradient_boosting,PR,0.04316546762589928,1.0
hist_gradient_boosting,PR,0.03597122302158273,1.0
hist_gradient_boosting,PR,0.02877697841726619,1.0
hist_gradient_boosting,PR,0.02158273381294964,1.0
hist_gradient_boosting,PR,0.014388489208633094,1.0
hist_gradient_boosting,PR,0.007194244604316547,1.0
hist_gradient_boosting,PR,0.0,1.0
hist_gradient_boosting_calibrated,ROC,0.0,0.0
hist_gradient_boosting_calibrated,ROC,0.0,0.17266187050359713
hist_gradient_boosting_calibrated,ROC,0.0,0.17985611510791366
hist_gradient_boosting_calibrated,ROC,0.006097560975609756,0.17985611510791366
hist_gradient_boosting_calibrated,ROC,0.006097560975609756,0.18705035971223022
hist_gradient_boosting_calibrated,ROC,0.006097560975609756,0.20863309352517986
hist_gradient_boosting_calibrated,ROC,0.006097560975609756,0.2158273381294964
hist_gradient_boosting_calibrated,ROC,0.012195121951219513,0.2446043165467626
hist_gradient_boosting_calibrated,ROC,0.012195121951219513,0.26618705035971224
hist_gradient_boosting_calibrated,ROC,0.018292682926829267,0.3237410071942446
hist_gradient_boosting_calibrated,ROC,0.018292682926829267,0.37410071942446044
hist_gradient_boosting_calibrated,ROC,0.018292682926829267,0.38848920863309355
hist_gradient_boosting_calibrated,ROC,0.018292682926829267,0.4172661870503597
hist_gradient_boosting_calibrated,ROC,0.024390243902439025,0.4172661870503597
hist_gradient_boosting_calibrated,ROC,0.024390243902439025,0.45323741007194246
hist_gradient_boosting_calibrated,ROC,0.03048780487804878,0.45323741007194246
hist_gradient_boosting_calibrated,ROC,0.03048780487804878,0.4676258992805755
hist_gradient_boosting_calibrated,ROC,0.036585365853658534,0.4748201438848921
hist_gradient_boosting_calibrated,ROC,0.036585365853658534,0.48201438848920863
hist_gradient_boosting_calibrated,ROC,0.042682926829268296,0.48201438848920863
hist_gradient_boosting_calibrated,ROC,0.042682926829268296,0.5107913669064749
hist_gradient_boosting_calibrated,ROC,0.04878048780487805,0.5107913669064749
hist_gradient_boosting_calibrated,ROC,0.04878048780487805,0.5179856115107914
hist_gradient_boosting_calibrated,ROC,0.054878048780487805,0.5179856115107914
hist_gradient_boosting_calibrated,ROC,0.054878048780487805,0.5251798561151079
hist_gradient_boosting_calibrated,ROC,0.06707317073170732,0.5251798561151079
hist_gradient_boosting_calibrated,ROC,0.06707317073170732,0.5467625899280576
hist_gradient_boosting_calibrated,ROC,0.07317073170731707,0.5467625899280576
hist_gradient_boosting_calibrated,ROC,0.07317073170731707,0.5539568345323741
hist_gradient_boosting_calibrated,ROC,0.07317073170731707,0.5683453237410072
hist_gradient_boosting_calibrated,ROC,0.08536585365853659,0.5683453237410072
hist_gradient_boosting_calibrated,ROC,0.08536585365853659,0.60431654676259
hist_gradient_boosting_calibrated,ROC,0.09146341463414634,0.60431654676259
